"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"CH","CLARIDENFIRN",2660,46.8464,8.9006,"Central Europe","Alps",1914,1915,1516,-725,791,"2565.0",88,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","very negative MB values in the lowest elevation bands are due to frontal break-off","CEU"
"CH","CLARIDENFIRN",2660,46.8464,8.9006,"Central Europe","Alps",1915,1916,1820,-880,940,"2595.0",85,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","very negative MB values in the lowest elevation bands are due to frontal break-off","CEU"
"CH","CLARIDENFIRN",2660,46.8464,8.9006,"Central Europe","Alps",1916,1917,1539,-1697,-158,"2755.0",58,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","very negative MB values in the lowest elevation bands are due to frontal break-off","CEU"
"CH","CLARIDENFIRN",2660,46.8464,8.9006,"Central Europe","Alps",1917,1918,1338,-754,584,"2635.0",82,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","very negative MB values in the lowest elevation bands are due to frontal break-off","CEU"
"CH","CLARIDENFIRN",2660,46.8464,8.9006,"Central Europe","Alps",1918,1919,1682,-1082,600,"2615.0",84,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","very negative MB values in the lowest elevation bands are due to frontal break-off","CEU"
"CH","CLARIDENFIRN",2660,46.8464,8.9006,"Central Europe","Alps",1919,1920,1577,-1732,-155,"2745.0",60,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","very negative MB values in the lowest elevation bands are due to frontal break-off","CEU"
"CH","CLARIDENFIRN",2660,46.8464,8.9006,"Central Europe","Alps",1920,1921,607,-2222,-1615,"3055.0",2,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","very negative MB values in the lowest elevation bands are due to frontal break-off","CEU"
"CH","CLARIDENFIRN",2660,46.8464,8.9006,"Central Europe","Alps",1921,1922,1753,-1700,53,"2725.0",63,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","very negative MB values in the lowest elevation bands are due to frontal break-off","CEU"
"CH","CLARIDENFIRN",2660,46.8464,8.9006,"Central Europe","Alps",1922,1923,1576,-1204,372,"2655.0",79,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","very negative MB values in the lowest elevation bands are due to frontal break-off","CEU"
"CH","CLARIDENFIRN",2660,46.8464,8.9006,"Central Europe","Alps",1923,1924,1783,-1203,580,"2645.0",80,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","very negative MB values in the lowest elevation bands are due to frontal break-off","CEU"
