"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"AT","STUBACHER SONNBLICK K.",573,47.13,12.6,"Central Europe","Alps",1948,1949,NA,NA,480,"",62,"H. Slupetzky","","Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: \"ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.\"","CEU"
"AT","STUBACHER SONNBLICK K.",573,47.13,12.6,"Central Europe","Alps",1949,1950,NA,NA,-1360,"",9,"H. Slupetzky","","Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: \"ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.\"","CEU"
"AT","STUBACHER SONNBLICK K.",573,47.13,12.6,"Central Europe","Alps",1950,1951,NA,NA,-439,"",38,"H. Slupetzky","","Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: \"ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.\"","CEU"
"AT","STUBACHER SONNBLICK K.",573,47.13,12.6,"Central Europe","Alps",1952,1953,NA,NA,-1223,"",11,"H. Slupetzky","","Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: \"ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.\"","CEU"
"AT","STUBACHER SONNBLICK K.",573,47.13,12.6,"Central Europe","Alps",1953,1954,NA,NA,-158,"",53,"H. Slupetzky","","Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: \"ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.\"","CEU"
"AT","STUBACHER SONNBLICK K.",573,47.13,12.6,"Central Europe","Alps",1956,1957,NA,NA,180,"",NA,"","","Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: modelled balance based on Günther, R. (1982), PhD Thesis, Univ. Bonn, DE, 215 pp.","CEU"
"AT","STUBACHER SONNBLICK K.",573,47.13,12.6,"Central Europe","Alps",1957,1958,NA,NA,-1438,"2950.0",8,"H. Slupetzky","","Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: modelled balance based on Günther, R. (1982), PhD Thesis, Univ. Bonn, DE, 215 pp.","CEU"
"AT","STUBACHER SONNBLICK K.",573,47.13,12.6,"Central Europe","Alps",1958,1959,NA,NA,-374,"2820.0",41,"H. Slupetzky","","Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: \"ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.\"","CEU"
"AT","STUBACHER SONNBLICK K.",573,47.13,12.6,"Central Europe","Alps",1959,1960,NA,NA,249,"2700.0",75,"H. Slupetzky","","Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: \"ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.\"","CEU"
"AT","STUBACHER SONNBLICK K.",573,47.13,12.6,"Central Europe","Alps",1960,1961,NA,NA,148,"2725.0",70,"H. Slupetzky","","Slupetzky (2015), Zeitschrift Gletscherkunde u. Glazialgeologie, 47/48, p. 167-200.","Slupetzky: \"ELA and AAR based on field observations. Balance is determined by the means of correlation between AAR and bn using direct mass balance series 1963/64 to 1979/80.\"","CEU"
