"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"IT","LUNGA (VEDRETTA) / LANGENF.",661,46.4681,10.6189,"Central Europe","Alps",2003,2004,1022,-2161,-1140,">3381.0",12,"Stephan Galos, Rainer Prinz & Colleagues","Hydrographisches Amt der Autonomen Provinz Bozen - Südtirol & Autonome Provinz Bozen - Südtirol, Abteilung Bildungsförderung, Universität und Forschung","Galos, S. P., Klug, C., Maussion, F., Covi, F., Nicholson, L., Rieg, L., Gurgiser, W., Mölg, T., and Kaser, G.: Reanalysis of a ten year record (2004–2013) of seasonal mass balances at Langenferner/Vedretta Lunga, Ortler-Alps, Italy, The Cryosphere, 2017.","glacier wide balance involves point values modeled based on meteorological data (10 out of 32 points), reanalysis according to methods described in reference.","CEU"
"IT","LUNGA (VEDRETTA) / LANGENF.",661,46.4681,10.6189,"Central Europe","Alps",2004,2005,750,-2206,-1456,">3381.0",5,"Stephan Galos, Rainer Prinz & Colleagues","Hydrographisches Amt der Autonomen Provinz Bozen - Südtirol & Autonome Provinz Bozen - Südtirol, Abteilung Bildungsförderung, Universität und Forschung","Galos, S. P., Klug, C., Maussion, F., Covi, F., Nicholson, L., Rieg, L., Gurgiser, W., Mölg, T., and Kaser, G.: Reanalysis of a ten year record (2004–2013) of seasonal mass balances at Langenferner/Vedretta Lunga, Ortler-Alps, Italy, The Cryosphere, 2017.","glacier wide balance involves point values modeled based on meteorological data (10 out of 33 points), reanalysis according to methods described in reference.","CEU"
"IT","LUNGA (VEDRETTA) / LANGENF.",661,46.4681,10.6189,"Central Europe","Alps",2005,2006,925,-2439,-1514,">3378.0",4,"Stephan Galos, Rainer Prinz & Colleagues","Hydrographisches Amt der Autonomen Provinz Bozen - Südtirol & Autonome Provinz Bozen - Südtirol, Abteilung Bildungsförderung, Universität und Forschung","Galos, S. P., Klug, C., Maussion, F., Covi, F., Nicholson, L., Rieg, L., Gurgiser, W., Mölg, T., and Kaser, G.: Reanalysis of a ten year record (2004–2013) of seasonal mass balances at Langenferner/Vedretta Lunga, Ortler-Alps, Italy, The Cryosphere, 2017.","glacier wide balance involves point values modeled based on meteorological data (10 out of 30 points), reanalysis according to methods described in reference.","CEU"
"IT","LUNGA (VEDRETTA) / LANGENF.",661,46.4681,10.6189,"Central Europe","Alps",2006,2007,558,-2096,-1539,">3377.0",5,"Stephan Galos, Rainer Prinz & Colleagues","Hydrographisches Amt der Autonomen Provinz Bozen - Südtirol & Autonome Provinz Bozen - Südtirol, Abteilung Bildungsförderung, Universität und Forschung","Galos, S. P., Klug, C., Maussion, F., Covi, F., Nicholson, L., Rieg, L., Gurgiser, W., Mölg, T., and Kaser, G.: Reanalysis of a ten year record (2004–2013) of seasonal mass balances at Langenferner/Vedretta Lunga, Ortler-Alps, Italy, The Cryosphere, 2017.","glacier wide balance involves point values modeled based on meteorological data (7 out of 30 points), reanalysis according to methods described in reference.","CEU"
"IT","LUNGA (VEDRETTA) / LANGENF.",661,46.4681,10.6189,"Central Europe","Alps",2007,2008,814,-2132,-1318,">3376.0",11,"Stephan Galos, Rainer Prinz & Colleagues","Hydrographisches Amt der Autonomen Provinz Bozen - Südtirol & Autonome Provinz Bozen - Südtirol, Abteilung Bildungsförderung, Universität und Forschung","Galos, S. P., Klug, C., Maussion, F., Covi, F., Nicholson, L., Rieg, L., Gurgiser, W., Mölg, T., and Kaser, G.: Reanalysis of a ten year record (2004–2013) of seasonal mass balances at Langenferner/Vedretta Lunga, Ortler-Alps, Italy, The Cryosphere, 2017.","glacier wide balance involves point values modeled based on meteorological data (6 out of 32 points), reanalysis according to methods described in reference.","CEU"
"IT","LUNGA (VEDRETTA) / LANGENF.",661,46.4681,10.6189,"Central Europe","Alps",2008,2009,1267,-2209,-942,"3278.0",18,"Stephan Galos & Colleagues","Hydrographisches Amt der Autonomen Provinz Bozen - Südtirol & Autonome Provinz Bozen - Südtirol, Abteilung Bildungsförderung, Universität und Forschung","Galos, S. P., Klug, C., Maussion, F., Covi, F., Nicholson, L., Rieg, L., Gurgiser, W., Mölg, T., and Kaser, G.: Reanalysis of a ten year record (2004–2013) of seasonal mass balances at Langenferner/Vedretta Lunga, Ortler-Alps, Italy, The Cryosphere, 2017.","glacier wide balance involves point values modeled based on meteorological data (7 out of 30 points), reanalysis according to methods described in reference.","CEU"
"IT","LUNGA (VEDRETTA) / LANGENF.",661,46.4681,10.6189,"Central Europe","Alps",2009,2010,843,-1336,-493,"3249.0",37,"Stephan Galos & Colleagues","Hydrographisches Amt der Autonomen Provinz Bozen - Südtirol & Autonome Provinz Bozen - Südtirol, Abteilung Bildungsförderung, Universität und Forschung","Galos, S. P., Klug, C., Maussion, F., Covi, F., Nicholson, L., Rieg, L., Gurgiser, W., Mölg, T., and Kaser, G.: Reanalysis of a ten year record (2004–2013) of seasonal mass balances at Langenferner/Vedretta Lunga, Ortler-Alps, Italy, The Cryosphere, 2017.","glacier wide balance involves point values modeled based on meteorological data (2 out of 28 points), reanalysis according to methods described in reference.","CEU"
"IT","LUNGA (VEDRETTA) / LANGENF.",661,46.4681,10.6189,"Central Europe","Alps",2010,2011,965,-2131,-1166,">3374.0",7,"Stephan Galos & Colleagues","Hydrographisches Amt der Autonomen Provinz Bozen - Südtirol & Autonome Provinz Bozen - Südtirol, Abteilung Bildungsförderung, Universität und Forschung","Galos, S. P., Klug, C., Maussion, F., Covi, F., Nicholson, L., Rieg, L., Gurgiser, W., Mölg, T., and Kaser, G.: Reanalysis of a ten year record (2004–2013) of seasonal mass balances at Langenferner/Vedretta Lunga, Ortler-Alps, Italy, The Cryosphere, 2017.","reanalysis according to methods described in reference.","CEU"
"IT","LUNGA (VEDRETTA) / LANGENF.",661,46.4681,10.6189,"Central Europe","Alps",2011,2012,932,-2488,-1556,">3373.0",1,"Stephan Galos & Colleagues","Hydrographisches Amt der Autonomen Provinz Bozen - Südtirol & Autonome Provinz Bozen - Südtirol, Abteilung Bildungsförderung, Universität und Forschung","Galos, S. P., Klug, C., Maussion, F., Covi, F., Nicholson, L., Rieg, L., Gurgiser, W., Mölg, T., and Kaser, G.: Reanalysis of a ten year record (2004–2013) of seasonal mass balances at Langenferner/Vedretta Lunga, Ortler-Alps, Italy, The Cryosphere, 2017.","reanalysis according to methods described in reference.","CEU"
"IT","LUNGA (VEDRETTA) / LANGENF.",661,46.4681,10.6189,"Central Europe","Alps",2012,2013,1216,-1462,-246,"3088.0",50,"Stephan Galos & Colleagues","Hydrographisches Amt der Autonomen Provinz Bozen - Südtirol & Autonome Provinz Bozen - Südtirol, Abteilung Bildungsförderung, Universität und Forschung","Galos, S. P., Klug, C., Maussion, F., Covi, F., Nicholson, L., Rieg, L., Gurgiser, W., Mölg, T., and Kaser, G.: Reanalysis of a ten year record (2004–2013) of seasonal mass balances at Langenferner/Vedretta Lunga, Ortler-Alps, Italy, The Cryosphere, 2017.","reanalysis according to methods described in reference.","CEU"
