"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"IT","LA MARE (SOUTHERN BRANCH)",636,46.43,10.63,"Central Europe","Alps",2002,2003,NA,NA,-2271,">3590.0",1,"Luca Carturan","TeSAF - University of Padua - Viale dell'Università, 16, 35020, Legnaro, Padova (Italy)","Carturan, L. (2016), Journal of Glaciology, 62(236), 1093-1103.","winter and summer balance measurements were not carried out in 2003","CEU"
"IT","LA MARE (SOUTHERN BRANCH)",636,46.43,10.63,"Central Europe","Alps",2003,2004,990,-1698,-708,"3286.0",21,"Luca Carturan","TeSAF - University of Padua - Viale dell'Università, 16, 35020, Legnaro, Padova (Italy)","Carturan, L. (2016), Journal of Glaciology, 62(236), 1093-1103.","","CEU"
"IT","LA MARE (SOUTHERN BRANCH)",636,46.43,10.63,"Central Europe","Alps",2004,2005,720,-1799,-1079,"3309.0",19,"Luca Carturan","TeSAF - University of Padua - Viale dell'Università, 16, 35020, Legnaro, Padova (Italy)","Carturan, L. (2016), Journal of Glaciology, 62(236), 1093-1103.","","CEU"
"IT","LA MARE (SOUTHERN BRANCH)",636,46.43,10.63,"Central Europe","Alps",2005,2006,873,-1926,-1053,">3591.0",14,"Luca Carturan","TeSAF - University of Padua - Viale dell'Università, 16, 35020, Legnaro, Padova (Italy)","Carturan, L. (2016), Journal of Glaciology, 62(236), 1093-1103.","","CEU"
"IT","LA MARE (SOUTHERN BRANCH)",636,46.43,10.63,"Central Europe","Alps",2006,2007,461,-1505,-1044,"3311.0",17,"Luca Carturan","TeSAF - University of Padua - Viale dell'Università, 16, 35020, Legnaro, Padova (Italy)","Carturan, L. (2016), Journal of Glaciology, 62(236), 1093-1103.","","CEU"
"IT","LA MARE (SOUTHERN BRANCH)",636,46.43,10.63,"Central Europe","Alps",2007,2008,937,-1741,-804,"3282.0",25,"Luca Carturan","TeSAF - University of Padua - Viale dell'Università, 16, 35020, Legnaro, Padova (Italy)","Carturan, L. (2016), Journal of Glaciology, 62(236), 1093-1103.","","CEU"
"IT","LA MARE (SOUTHERN BRANCH)",636,46.43,10.63,"Central Europe","Alps",2008,2009,1418,-1918,-500,"3245.0",33,"Luca Carturan","TeSAF - University of Padua - Viale dell'Università, 16, 35020, Legnaro, Padova (Italy)","Carturan, L. (2016), Journal of Glaciology, 62(236), 1093-1103.","","CEU"
"IT","LA MARE (SOUTHERN BRANCH)",636,46.43,10.63,"Central Europe","Alps",2009,2010,1176,-1593,-417,"3236.0",34,"Luca Carturan","TeSAF - University of Padua - Viale dell'Università, 16, 35020, Legnaro, Padova (Italy)","Carturan, L. (2016), Journal of Glaciology, 62(236), 1093-1103.","","CEU"
"IT","LA MARE (SOUTHERN BRANCH)",636,46.43,10.63,"Central Europe","Alps",2010,2011,961,-1519,-558,"3284.0",30,"Luca Carturan","TeSAF - University of Padua - Viale dell'Università, 16, 35020, Legnaro, Padova (Italy)","Carturan, L. (2016), Journal of Glaciology, 62(236), 1093-1103.","","CEU"
"IT","LA MARE (SOUTHERN BRANCH)",636,46.43,10.63,"Central Europe","Alps",2011,2012,994,-2404,-1410,">3586.0",6,"Luca Carturan","TeSAF - University of Padua - Viale dell'Università, 16, 35020, Legnaro, Padova (Italy)","Carturan, L. (2016), Journal of Glaciology, 62(236), 1093-1103.","","CEU"
