"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"AT","HINTEREIS F.",491,46.8,10.77,"Central Europe","Alps",1952,1953,NA,NA,-540,"3020.0",53,"","","Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"AT","HINTEREIS F.",491,46.8,10.77,"Central Europe","Alps",1953,1954,NA,NA,-286,"2970.0",69,"","","Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"AT","HINTEREIS F.",491,46.8,10.77,"Central Europe","Alps",1954,1955,NA,NA,76,"2850.0",75,"","","Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"AT","HINTEREIS F.",491,46.8,10.77,"Central Europe","Alps",1955,1956,NA,NA,-275,"2920.0",69,"","","Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"AT","HINTEREIS F.",491,46.8,10.77,"Central Europe","Alps",1956,1957,NA,NA,-189,"2930.0",65,"","","Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"AT","HINTEREIS F.",491,46.8,10.77,"Central Europe","Alps",1957,1958,NA,NA,-981,"3100.0",35,"","","Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"AT","HINTEREIS F.",491,46.8,10.77,"Central Europe","Alps",1958,1959,NA,NA,-763,"3060.0",34,"","","Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"AT","HINTEREIS F.",491,46.8,10.77,"Central Europe","Alps",1959,1960,NA,NA,-62,"2880.0",72,"","","Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"AT","HINTEREIS F.",491,46.8,10.77,"Central Europe","Alps",1960,1961,NA,NA,-205,"2940.0",63,"","","Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"AT","HINTEREIS F.",491,46.8,10.77,"Central Europe","Alps",1961,1962,NA,NA,-696,"3080.0",39,"","","Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"AT","HINTEREIS F.",491,46.8,10.77,"Central Europe","Alps",1962,1963,NA,NA,-603,"3010.0",53,"","","Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
