"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"CH","PLATTALVA",420,46.833,8.9887,"Central Europe","Alps",1947,1948,1885,-1775,110,"2667.0",80,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","annual balance and winter balance = reconstructed","CEU"
"CH","PLATTALVA",420,46.833,8.9887,"Central Europe","Alps",1948,1949,925,-1852,-927,"3002.0",0,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","PLATTALVA",420,46.833,8.9887,"Central Europe","Alps",1949,1950,1463,-3094,-1631,"3002.0",0,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","PLATTALVA",420,46.833,8.9887,"Central Europe","Alps",1950,1951,1940,-1714,226,"2627.0",88,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","PLATTALVA",420,46.833,8.9887,"Central Europe","Alps",1951,1952,1610,-3292,-1682,"3007.0",0,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","annual balance and winter balance = reconstructed","CEU"
"CH","PLATTALVA",420,46.833,8.9887,"Central Europe","Alps",1952,1953,1783,-1857,-74,"2817.0",23,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","PLATTALVA",420,46.833,8.9887,"Central Europe","Alps",1953,1954,1152,-1155,-3,"2747.0",54,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","PLATTALVA",420,46.833,8.9887,"Central Europe","Alps",1954,1955,1932,-1593,339,"2647.0",84,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","PLATTALVA",420,46.833,8.9887,"Central Europe","Alps",1955,1956,1250,-1478,-228,"2802.0",28,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","PLATTALVA",420,46.833,8.9887,"Central Europe","Alps",1956,1957,1229,-1078,151,"2717.0",65,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
