"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"CH","ALLALIN",394,46.05,7.93,"Central Europe","Alps",1955,1956,1041,-809,232,"3195.0",68,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","ALLALIN",394,46.05,7.93,"Central Europe","Alps",1956,1957,1071,-747,324,"3085.0",77,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","ALLALIN",394,46.05,7.93,"Central Europe","Alps",1957,1958,1214,-1500,-286,"3345.0",47,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","ALLALIN",394,46.05,7.93,"Central Europe","Alps",1958,1959,1235,-1097,138,"3245.0",62,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","ALLALIN",394,46.05,7.93,"Central Europe","Alps",1959,1960,1188,-903,285,"3265.0",59,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","ALLALIN",394,46.05,7.93,"Central Europe","Alps",1960,1961,1601,-1418,183,"3255.0",61,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","ALLALIN",394,46.05,7.93,"Central Europe","Alps",1961,1962,1068,-894,174,"3195.0",69,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","ALLALIN",394,46.05,7.93,"Central Europe","Alps",1962,1963,1249,-1062,187,"3255.0",61,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","ALLALIN",394,46.05,7.93,"Central Europe","Alps",1963,1964,1157,-742,415,"3095.0",76,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","ALLALIN",394,46.05,7.93,"Central Europe","Alps",1964,1965,914,-885,29,"3295.0",54,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
