"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"CH","KESSJEN",393,46.0651,7.9284,"Central Europe","Alps",1955,1956,1234,-1476,-242,"2962.0",53,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","KESSJEN",393,46.0651,7.9284,"Central Europe","Alps",1956,1957,1098,-1079,19,"2962.0",55,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","KESSJEN",393,46.0651,7.9284,"Central Europe","Alps",1957,1958,1478,-1901,-423,"2997.0",38,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","KESSJEN",393,46.0651,7.9284,"Central Europe","Alps",1958,1959,1353,-2044,-691,"3017.0",27,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","KESSJEN",393,46.0651,7.9284,"Central Europe","Alps",1959,1960,1287,-1297,-10,"2967.0",54,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","KESSJEN",393,46.0651,7.9284,"Central Europe","Alps",1960,1961,1754,-1723,31,"2952.0",61,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","KESSJEN",393,46.0651,7.9284,"Central Europe","Alps",1961,1962,1260,-1682,-422,"2997.0",38,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","KESSJEN",393,46.0651,7.9284,"Central Europe","Alps",1962,1963,1442,-1382,60,"2957.0",60,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","KESSJEN",393,46.0651,7.9284,"Central Europe","Alps",1963,1964,1376,-2120,-744,"3027.0",24,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","KESSJEN",393,46.0651,7.9284,"Central Europe","Alps",1964,1965,881,-941,-60,"2972.0",53,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
