"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"AT","VERNAGT F.",489,46.88,10.82,"Central Europe","Alps",1964,1965,NA,NA,751,"2946.0",92,"","","","Entire data series recompiled in 2007 with ELA and AAR from www.glaziologie.de and other attributes from WGMS database. Number of density density measurements and snow depth soundings of the spring survey reported in MIN_ and MAX_NUM_ACC_MEASUREMENTS, res","CEU"
"AT","VERNAGT F.",489,46.88,10.82,"Central Europe","Alps",1965,1966,1570,-938,633,"2940.0",93,"","","","Entire data series recompiled in 2007 with ELA and AAR from www.glaziologie.de and other attributes from WGMS database. Number of density density measurements and snow depth soundings of the spring survey reported in MIN_ and MAX_NUM_ACC_MEASUREMENTS, res","CEU"
"AT","VERNAGT F.",489,46.88,10.82,"Central Europe","Alps",1966,1967,1295,-1212,83,"3015.0",70,"","","","Entire data series recompiled in 2007 with ELA and AAR from www.glaziologie.de and other attributes from WGMS database. Number of density density measurements and snow depth soundings of the spring survey reported in MIN_ and MAX_NUM_ACC_MEASUREMENTS, res","CEU"
"AT","VERNAGT F.",489,46.88,10.82,"Central Europe","Alps",1967,1968,677,-376,301,"2995.0",86,"","","","Entire data series recompiled in 2007 with ELA and AAR from www.glaziologie.de and other attributes from WGMS database. Number of density density measurements and snow depth soundings of the spring survey reported in MIN_ and MAX_NUM_ACC_MEASUREMENTS, res","CEU"
"AT","VERNAGT F.",489,46.88,10.82,"Central Europe","Alps",1968,1969,618,-925,-307,"3153.0",56,"","","","Entire data series recompiled in 2007 with ELA and AAR from www.glaziologie.de and other attributes from WGMS database. Number of density density measurements and snow depth soundings of the spring survey reported in MIN_ and MAX_NUM_ACC_MEASUREMENTS, res","CEU"
"AT","VERNAGT F.",489,46.88,10.82,"Central Europe","Alps",1969,1970,919,-1143,-224,"3113.0",61,"","","","Entire data series recompiled in 2007 with ELA and AAR from www.glaziologie.de and other attributes from WGMS database. Number of density density measurements and snow depth soundings of the spring survey reported in MIN_ and MAX_NUM_ACC_MEASUREMENTS, res","CEU"
"AT","VERNAGT F.",489,46.88,10.82,"Central Europe","Alps",1970,1971,682,-1106,-424,"3155.0",39,"","","","Entire data series recompiled in 2007 with ELA and AAR from www.glaziologie.de and other attributes from WGMS database. Number of density density measurements and snow depth soundings of the spring survey reported in MIN_ and MAX_NUM_ACC_MEASUREMENTS, res","CEU"
"AT","VERNAGT F.",489,46.88,10.82,"Central Europe","Alps",1971,1972,820,-683,137,"3028.0",79,"","","","Entire data series recompiled in 2007 with ELA and AAR from www.glaziologie.de and other attributes from WGMS database. Number of density density measurements and snow depth soundings of the spring survey reported in MIN_ and MAX_NUM_ACC_MEASUREMENTS, res","CEU"
"AT","VERNAGT F.",489,46.88,10.82,"Central Europe","Alps",1972,1973,703,-1163,-460,"3185.0",43,"","","","Entire data series recompiled in 2007 with ELA and AAR from www.glaziologie.de and other attributes from WGMS database. Number of density density measurements and snow depth soundings of the spring survey reported in MIN_ and MAX_NUM_ACC_MEASUREMENTS, res","CEU"
"AT","VERNAGT F.",489,46.88,10.82,"Central Europe","Alps",1973,1974,731,-501,230,"2999.0",81,"","","","Entire data series recompiled in 2007 with ELA and AAR from www.glaziologie.de and other attributes from WGMS database. Number of density density measurements and snow depth soundings of the spring survey reported in MIN_ and MAX_NUM_ACC_MEASUREMENTS, res","CEU"
