"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"NO","LANGFJORDJOEKELEN",323,70.128,21.735,"Scandinavia","Scandinavia, North",1988,1989,2377,-2976,-599,"890.0",39,"Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","NVE database 2016. Østrem, G. (ed.) (1991): Massbalansemålinger på norske breer 1988 og 1989, NVE Publikasjon 11-1991, 79 p.","Homogenized","SCA"
"NO","LANGFJORDJOEKELEN",323,70.128,21.735,"Scandinavia","Scandinavia, North",1989,1990,2598,-2976,-378,"835.0",49,"Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","NVE database 2016. Elvehøy, H. and N. Haakensen (ed.) (1992): Glas. unders. i Norge i 1990 og 1991, NVE Publikasjon 3-1992, 103 p.","Homogenized","SCA"
"NO","LANGFJORDJOEKELEN",323,70.128,21.735,"Scandinavia","Scandinavia, North",1990,1991,2250,-2291,-40,"730.0",64,"Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","NVE database 2016. Elvehøy, H. and N. Haakensen (ed.) (1992): Glas. unders. i Norge i 1990 og 1991, NVE Publikasjon 3-1992, 103 p.","Homogenized","SCA"
"NO","LANGFJORDJOEKELEN",323,70.128,21.735,"Scandinavia","Scandinavia, North",1991,1992,2582,-2365,217,"705.0",68,"Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","NVE database 2016. Haakensen, N. (ed.) (1995): Glas. unders. i Norge i 1992 og 1993, NVE Publikasjon 8-1995, 139 p.","Homogenized","SCA"
"NO","LANGFJORDJOEKELEN",323,70.128,21.735,"Scandinavia","Scandinavia, North",1992,1993,2492,-2344,147,"745.0",62,"Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","NVE database 2016. Haakensen, N. (ed.) (1995): Glas. unders. i Norge i 1992 og 1993, NVE Publikasjon 8-1995, 139 p.","Homogenized","SCA"
"NO","LANGFJORDJOEKELEN",323,70.128,21.735,"Scandinavia","Scandinavia, North",1995,1996,2228,-2241,-12,"735.0",64,"Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","NVE database 2016. Kjøllmoen, B. (1998): Glas. unders. i Norge i 1996 og 1997, NVE Rap. 20-1998, 134p.","Homogenized","SCA"
"NO","LANGFJORDJOEKELEN",323,70.128,21.735,"Scandinavia","Scandinavia, North",1996,1997,2765,-3428,-663,"805.0",53,"Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","NVE database 2016. Kjøllmoen, B. (1998): Glas. unders. i Norge i 1996 og 1997, NVE Rap. 20-1998, 134p.","Homogenized","SCA"
"NO","LANGFJORDJOEKELEN",323,70.128,21.735,"Scandinavia","Scandinavia, North",1997,1998,1805,-3274,-1469,">1053.0",0,"Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","NVE database 2016. Kjøllmoen, B. (ed.) (1999): Glas. unders. i Norge 1998, NVE Rap. 5-1999, 119p.","Homogenized","SCA"
"NO","LANGFJORDJOEKELEN",323,70.128,21.735,"Scandinavia","Scandinavia, North",1998,1999,1331,-3015,-1684,"1025.0",8,"Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (ed.) (2000): Glas. unders. i Norge 1998, NVE Rap. 2-2000, 140p.","Homogenized","SCA"
"NO","LANGFJORDJOEKELEN",323,70.128,21.735,"Scandinavia","Scandinavia, North",1999,2000,2526,-3047,-521,"850.0",47,"Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (Ed.) (2001): Glac. invest. in Norway in 2000, NVE Report 2-2001, 122p.","Homogenized","SCA"
"NO","LANGFJORDJOEKELEN",323,70.128,21.735,"Scandinavia","Scandinavia, North",2000,2001,1456,-3640,-2183,">1053.0",0,"Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, NVE database 2016. Kjøllmoen, B. (Ed.) (2003): Glac. invest. in Norway in 2001, NVE Report 1-2003, 102p.","Homogenized","SCA"
"NO","LANGFJORDJOEKELEN",323,70.128,21.735,"Scandinavia","Scandinavia, North",2001,2002,2355,-3666,-1311,">1050.0",0,"Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (Ed.) (2003): Glac. invest. in Norway in 2002, NVE Report 3-2003, 92p.","Homogenized","SCA"
