"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"IT","CAMPO SETT.",1106,46.431,10.108,"Central Europe","Alps",2009,2010,NA,NA,-978,"3070.0",18,"Davide Colombarolli, Riccardo Scotti","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy","","E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow pits; E14 annual net balance stake readings; winter balance reading was conduct 06.06.2010","CEU"
"IT","CAMPO SETT.",1106,46.431,10.108,"Central Europe","Alps",2010,2011,NA,NA,-1588,">3180.0",0,"Davide Colombarolli, Riccardo Scotti","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy","","E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow pits; E14 annual net balance stake readings; winter balance reading was conduct 29.05.2011","CEU"
"IT","CAMPO SETT.",1106,46.431,10.108,"Central Europe","Alps",2011,2012,NA,NA,-2140,"3070.0",18,"Davide Colombarolli, Riccardo Scotti","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy","WGMS (2015): GGCB No. 1 (2012-2013).","E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow pits; E14 annual net balance stake readings; winter balance reading was conduct 26.05.2012","CEU"
"IT","CAMPO SETT.",1106,46.431,10.108,"Central Europe","Alps",2012,2013,NA,NA,-582,"3080.0",21,"Davide Colombarolli, Riccardo Scotti","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy","Scotti et al. (2014); TCD,8, 4075-4126 p","MIN_NUM_ACC: winter balance snow pits; MAX_NUM_ACC: winter balance snow probings; MIN_NUM_ABL: annual net balance snow pits;MAX_NUM_ABL: annual net balance stake readings; winter balance reading was conduct 07.06.2013.","CEU"
"IT","CAMPO SETT.",1106,46.431,10.108,"Central Europe","Alps",2013,2014,NA,NA,37,"3025.0",57,"Riccardo Scotti, Davide Colombarolli, Mattia Ortelli","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy","WGMS (2017): GGCB No. 2 (2014-2015).","MIN_NUM_ACC: Bw snow pits; MAX_NUM_ACC: Bw snow probings; MIN_NUM_ABL: Ba snow pits; MAX_NUM_ABL: Ba stake readings.","CEU"
"IT","CAMPO SETT.",1106,46.431,10.108,"Central Europe","Alps",2014,2015,NA,NA,-1799,"3090.0",13,"Riccardo Scotti, Davide Colombarolli, Andreina Bera","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy","WGMS (2017): GGCB No. 2 (2014-2015).","SURVEY/REFERENCE_DATE: day 99 stands for unknown day; E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow probings; E14 annual net balance stake readings in ablation zone; winter balance reading was conduct 06.06.2015","CEU"
"IT","CAMPO SETT.",1106,46.431,10.108,"Central Europe","Alps",2015,2016,NA,NA,-840,"3085.0",19,"Riccardo Scotti, Davide Colombarolli, Andreina Bera","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy","","SURVEY/REFERENCE_DATE: day 99 stands for unknown day; E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow probings; E14 annual net balance stake readings in ablation zone; winter balance reading was conducted on 2","CEU"
"IT","CAMPO SETT.",1106,46.431,10.108,"Central Europe","Alps",2016,2017,NA,NA,-1856,"3090.0",7,"Riccardo Scotti, Davide Colombarolli, Andreina Bera","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy","","SURVEY/REFERENCE_DATE: day 99 stands for unknown day; E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow probings; E14 annual net balance stake readings in ablation zone; winter balance reading was conducted on 2","CEU"
"IT","CAMPO SETT.",1106,46.431,10.108,"Central Europe","Alps",2017,2018,NA,NA,-1325,"3085.0",16,"Riccardo Scotti, Davide Colombarolli, Andreina Bera","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy","","SURVEY/REFERENCE_DATE: day 99 stands for unknown day; E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow probings; E14 annual net balance stake readings in ablation zone; winter balance reading was conduct 02.06.2018","CEU"
"IT","CAMPO SETT.",1106,46.431,10.108,"Central Europe","Alps",2018,2019,NA,NA,-1192,"3080.0",25,"Riccardo Scotti, Davide Colombarolli, Andreina Bera","Servizio Glaciologico Lombardo (SGL), Via Motta 45, 20871 Vimercate (MB), Italy","","SURVEY/REFERENCE_DATE: day 99 stands for unknown day; E11=winter balance snow pits; E12: winter balance snow probings; E13: annual net balance snow probings; E14 annual net balance stake readings in ablation zone; winter balance reading was conducted on 01.06.2019","CEU"
"IT","CAMPO SETT.",1106,46.431,10.108,"Central Europe","Alps",2019,2020,NA,NA,-226,"3060.0",39,"Riccardo Scotti, Davide Colombarolli, Ivan Peri","Servizio Glaciologico Lombardo (SGL), Via Statale 43, La Valletta Brianza (LC), Italy","","","CEU"
"IT","CAMPO SETT.",1106,46.431,10.108,"Central Europe","Alps",2020,2021,NA,NA,-350,"3080.0",28,"Riccardo Scotti, Davide Colombarolli, Ivan Peri","Servizio Glaciologico Lombardo (SGL), Via Statale 43, La Valletta Brianza (LC), Italy","","","CEU"
"IT","CAMPO SETT.",1106,46.431,10.108,"Central Europe","Alps",2021,2022,NA,NA,-3130,">3145.0",0,"Riccardo Scotti, Davide Colombarolli, Ivan Peri","Servizio Glaciologico Lombardo (SGL), Via Statale 43, La Valletta Brianza (LC), Italy","","","CEU"
