"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",1991,1992,940,-1910,-970,"3114.0",18,"","","Data from Dyurgerov, M.(2002): [69, 99] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",1992,1993,2340,-2750,-410,"3050.0",41,"","","Data from Dyurgerov, M.(2002): [69, 99] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",1993,1994,1240,-2340,-1100,"3140.0",4,"","","Data from Dyurgerov, M.(2002): [69, 99] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",1994,1995,1120,-1680,-560,"3090.0",23,"","","Data from Dyurgerov, M.(2002): [69, 99] For detailed reference information consult Dyurgerov's Appendix 1!","","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",1995,1996,870,-1240,-370,"3085.0",23,"L. MERCALLI","CGI - AEM","Data from Dyurgerov, M.(2002): [69, 99] For detailed reference information consult Dyurgerov's Appendix 1!","Data from Dyurgerov, M. (2002) [69, 99]: ELA 3085, AAR 25","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",1996,1997,470,-1130,-660,"3100.0",25,"L. MERCALLI","CGI - AEM","Data from Dyurgerov, M.(2002): [69, 99] For detailed reference information consult Dyurgerov's Appendix 1!","Data from Dyurgerov, M. (2002) [69, 99]: ELA 3100, AAR 18","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",1997,1998,650,-4010,-3360,">3150.0",0,"L. MERCALLI","CGI - AEM","WGMS (2005): FoG 1995-2000 (Vol. VIII).","ELA above glacier maximum elevation","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",1998,1999,880,-3310,-2430,">3150.0",0,"L. MERCALLI","CGI - AEM","WGMS (2005): FoG 1995-2000 (Vol. VIII).","ELA above glacier maximum elevation","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",1999,2000,760,-1990,-1230,">3150.0",0,"Luca Mercalli Daniele Cat Berro Fulvio Fornengo","Società Meteorologica Italiana Castello Borello, 10053 Bussoleno, TO (I)","WGMS (2008): FoG 2000-2005 (Vol. IX).","ELA above glacier max elevation.","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",2000,2001,2000,-1840,160,"2900.0",75,"Luca Mercalli Daniele Cat Berro Fulvio Fornengo","Società Meteorologica Italiana Castello Borello, 10053 Bussoleno, TO (I)","WGMS (2008): FoG 2000-2005 (Vol. IX).","","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",2001,2002,590,-990,-400,"3070.0",30,"Luca Mercalli Daniele Cat Berro Fulvio Fornengo","Società Meteorologica Italiana Castello Borello, 10053 Bussoleno, TO (I)","WGMS (2005): GMBB No. 8 (2002-2003). WGMS (2008): FoG 2000-2005 (Vol. IX).","","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",2002,2003,810,-3810,-3000,">3150.0",0,"Luca Mercalli Daniele Cat Berro Fulvio Fornengo","Società Meteorologica Italiana Castello Borello, 10053 Bussoleno, TO (I)","WGMS (2005): GMBB No. 8 (2002-2003). WGMS (2008): FoG 2000-2005 (Vol. IX).","ELA > 3150.","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",2003,2004,1170,-2230,-1060,">3150.0",0,"Luca Mercalli Daniele Cat Berro Fulvio Fornengo","Società Meteorologica Italiana Castello Borello, 10053 Bussoleno, TO (I)","WGMS (2008): FoG 2000-2005 (Vol. IX).","ELA > max elevation.","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",2004,2005,770,-3000,-2230,">3150.0",0,"Luca Mercalli Daniele Cat Berro Fulvio Fornengo","Società Meteorologica Italiana Castello Borello, 10053 Bussoleno, TO (I)","WGMS (2008): FoG 2000-2005 (Vol. IX).","ELA > max elevation.","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",2005,2006,784,-2883,-2099,">3150.0",0,"Luca Mercalli Daniele Cat Berro Fulvio Fornengo","Societ… Meteorologica Italiana Castello Borello, 10053 Bussoleno, TO (I)","WGMS (2012): FoG 2005-2010 (Vol. X).","ELA > max elevation.","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",2006,2007,980,-2470,-1490,">3150.0",0,"Luca Mercalli Daniele Cat Berro Fulvio Fornengo","Societ… Meteorologica Italiana Castello Borello, 10053 Bussoleno, TO (I)","WGMS (2012): FoG 2005-2010 (Vol. X).","ELA > max elevation.","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",2007,2008,1160,-2670,-1510,">3150.0",0,"Luca Mercalli, Daniele Cat Berro, Fulvio Fornengo","Societ… Meteorologica Italiana, Castello Borello, I-10053 Bussoleno TO (Italy)","WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).","ELA > max elevation.","CEU"
"IT","CIARDONEY",1264,45.5181,7.3898,"Central Europe","Alps",2008,2009,1840,-2330,-490,"3100.0",15,"Luca Mercalli Daniele Cat Berro Fulvio Fornengo","Societ… Meteorologica Italiana Castello Borello, 10053 Bussoleno, TO (I)","WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).","","CEU"
