"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1939,1940,510,387,897,"2605.0",80,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1940,1941,274,-1193,-919,"3155.0",48,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1941,1942,-116,-1207,-1323,"3205.0",44,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1942,1943,403,-1606,-1203,"3155.0",48,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1943,1944,456,-1772,-1316,"3205.0",44,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1944,1945,244,-856,-612,"3055.0",55,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1945,1946,1153,-1474,-321,"2905.0",65,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1946,1947,625,-2463,-1838,"3315.0",35,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1947,1948,1036,-599,437,"2755.0",75,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1948,1949,559,-1598,-1039,"3105.0",51,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1949,1950,741,-2784,-2043,"3305.0",35,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1950,1951,1199,-1406,-207,"2905.0",65,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1951,1952,982,-1863,-881,"3055.0",55,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1952,1953,1079,-1475,-396,"3005.0",58,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1953,1954,805,-1347,-542,"2905.0",65,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1954,1955,990,-1002,-12,"2905.0",65,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1955,1956,977,-1259,-282,"3055.0",55,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1956,1957,732,-1210,-478,"2955.0",62,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1957,1958,923,-1538,-615,"3055.0",55,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1958,1959,549,-1505,-956,"3155.0",49,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1959,1960,644,-798,-154,"2855.0",68,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1960,1961,1101,-1157,-56,"2905.0",66,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1961,1962,1230,-1788,-558,"3055.0",56,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1962,1963,953,-1615,-662,"3055.0",56,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1963,1964,646,-1841,-1195,"3155.0",49,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1964,1965,1116,-615,501,"2855.0",68,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1965,1966,1173,-915,258,"2855.0",68,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1966,1967,1084,-1573,-489,"3005.0",59,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1967,1968,668,-677,-9,"2855.0",68,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1968,1969,939,-944,-5,"2905.0",66,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1969,1970,1077,-1448,-371,"2905.0",66,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
"CH","GROSSER ALETSCH",360,46.5,8.03,"Central Europe","Alps",1970,1971,585,-1623,-1038,"3105.0",53,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","","CEU"
