"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"CH","SEX ROUGE",454,46.3283,7.2152,"Central Europe","Alps",2011,2012,1358,-2643,-1285,"2867.0",1,"Mauro Fischer, Matthias Huss","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","WGMS (2015): GGCB No. 1 (2012-2013).","","CEU"
"CH","SEX ROUGE",454,46.3283,7.2152,"Central Europe","Alps",2012,2013,1530,-2236,-706,"2857.0",3,"Mauro Fischer","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","","","CEU"
"CH","SEX ROUGE",454,46.3283,7.2152,"Central Europe","Alps",2013,2014,1176,-1789,-613,"2832.0",10,"Mauro Fischer","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","WGMS (2017): GGCB No. 2 (2014-2015).","","CEU"
"CH","SEX ROUGE",454,46.3283,7.2152,"Central Europe","Alps",2014,2015,1447,-3660,-2213,"2882.0",0,"Mauro Fischer, Matthias Huss","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","Fischer, M., Huss, M., Kummert, M., and Hoelzle, M. (2016). The Cryosphere, 10, 1279-1295, doi:10.5194/tc-10-1279-2016","","CEU"
"CH","SEX ROUGE",454,46.3283,7.2152,"Central Europe","Alps",2015,2016,1780,-1924,-144,"2817.0",36,"Mauro Fischer, Matthias Huss","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","Fischer, M., Huss, M., Kummert, M., and Hoelzle, M. (2016). The Cryosphere, 10, 1279-1295, doi:10.5194/tc-10-1279-2016","","CEU"
"CH","SEX ROUGE",454,46.3283,7.2152,"Central Europe","Alps",2016,2017,1441,-3982,-2541,"2882.0",0,"Matthias Huss","Geoscience University of Fribourg","Glaciological Reports (1881-2018), http://www.glamos.ch","","CEU"
"CH","SEX ROUGE",454,46.3283,7.2152,"Central Europe","Alps",2017,2018,2110,-3768,-1658,"2877.0",0,"Matthias Huss","UFR","Glaciological Reports (1881-2018), http://www.glamos.ch","","CEU"
"CH","SEX ROUGE",454,46.3283,7.2152,"Central Europe","Alps",2018,2019,1817,-3707,-1890,"2882.0",0,"Matthias Huss","UFR","Glaciological Reports (1881-2020), http://www.glamos.ch, doi:10.18752/glrep_series","","CEU"
"CH","SEX ROUGE",454,46.3283,7.2152,"Central Europe","Alps",2019,2020,1627,-3438,-1811,"2882.0",0,"Matthias Huss","UFR","Glaciological Reports (1881-2020), http://www.glamos.ch, doi:10.18752/glrep_series","","CEU"
"CH","SEX ROUGE",454,46.3283,7.2152,"Central Europe","Alps",2020,2021,1802,-2282,-479,"2832.0",10,"M. Fischer","University of Fribourg and GLAMOS","Fischer et al 2016, The Cryosphere","","CEU"
"CH","SEX ROUGE",454,46.3283,7.2152,"Central Europe","Alps",2021,2022,1532,-5543,-4011,">2882.0",0,"M. Fischer","University of Fribourg and GLAMOS","Fischer et al 2016, The Cryosphere","","CEU"
