"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"CH","TSANFLEURON",371,46.32,7.23,"Central Europe","Alps",2009,2010,1075,-1992,-917,">2945.0",1,"Matthias Huss","Laboratory of Hydraulics, Hydrology and Glaciology (VAW), ETH Zürich, CH-8092 Zürich, Switzerland. Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","WGMS (2013): GMBB No. 12 (2010-2011). WGMS (2012): FoG 2005-2010 (Vol. X).","","CEU"
"CH","TSANFLEURON",371,46.32,7.23,"Central Europe","Alps",2010,2011,1175,-3511,-2336,">2945.0",0,"Matthias Huss","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","WGMS (2013): GMBB No. 12 (2010-2011).","Measurement period","CEU"
"CH","TSANFLEURON",371,46.32,7.23,"Central Europe","Alps",2011,2012,1348,-3132,-1784,">2945.0",0,"Matthias Huss","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","WGMS (2015): GGCB No. 1 (2012-2013).","Measurement period","CEU"
"CH","TSANFLEURON",371,46.32,7.23,"Central Europe","Alps",2012,2013,1552,-1875,-323,"2792.0",40,"Matthias Huss","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","WGMS (2015): GGCB No. 1 (2012-2013).","","CEU"
"CH","TSANFLEURON",371,46.32,7.23,"Central Europe","Alps",2013,2014,1383,-2025,-642,"2836.0",22,"Matthias Huss","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","WGMS (2017): GGCB No. 2 (2014-2015).","","CEU"
"CH","TSANFLEURON",371,46.32,7.23,"Central Europe","Alps",2014,2015,1565,-4309,-2744,"2975.0",0,"Nadine Salzmann, Matthias Huss","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","Huss, M., Voinesco, A. and Hoelzle, M. (2013). Implications of climate change on Glacier de la Plaine Morte, Switzerland. Geographica Helvetica, 68, 227-237.","","CEU"
"CH","TSANFLEURON",371,46.32,7.23,"Central Europe","Alps",2015,2016,1914,-2140,-226,"2795.0",41,"Nadine Salzmann, Matthias Huss","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","Huss, M., Voinesco, A. and Hoelzle, M. (2013). Implications of climate change on Glacier de la Plaine Morte, Switzerland. Geographica Helvetica, 68, 227-237.","","CEU"
"CH","TSANFLEURON",371,46.32,7.23,"Central Europe","Alps",2016,2017,1727,-3969,-2242,"2975.0",0,"Matthias Huss","Geoscience University of Fribourg","Glaciological Reports (1881-2018), http://www.glamos.ch","","CEU"
"CH","TSANFLEURON",371,46.32,7.23,"Central Europe","Alps",2017,2018,2584,-5076,-2492,"2975.0",0,"Matthias Huss","UFR","Glaciological Reports (1881-2018), http://www.glamos.ch","","CEU"
"CH","TSANFLEURON",371,46.32,7.23,"Central Europe","Alps",2018,2019,2077,-3559,-1482,"2975.0",0,"Matthias Huss","UFR","Glaciological Reports (1881-2020), http://www.glamos.ch, doi:10.18752/glrep_series","","CEU"
"CH","TSANFLEURON",371,46.32,7.23,"Central Europe","Alps",2019,2020,1878,-4141,-2263,"2975.0",0,"Mauro Fischer","UFR","Glaciological Reports (1881-2020), http://www.glamos.ch, doi:10.18752/glrep_series","","CEU"
"CH","TSANFLEURON",371,46.32,7.23,"Central Europe","Alps",2020,2021,2098,-2706,-607,"2855.0",10,"M. Fischer","University of Fribourg and GLAMOS","","","CEU"
"CH","TSANFLEURON",371,46.32,7.23,"Central Europe","Alps",2021,2022,1578,-5544,-3966,">2975.0",0,"M. Fischer","University of Fribourg and GLAMOS","","","CEU"
