"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"ES","MALADETA",942,42.649,0.6393,"Central Europe","Southern and Eastern Europe",1991,1992,1682,-2009,-327,"3090.0",25,"Eduardo Martínez de Pisón","Ministerio de Medio Ambiente. Planificación Hidrológica y Uso Sostenible del Agua. Plaza de San Juan de la Cruz s/n. 28071 Madrid Spain","WGMS (2008): FoG 2000-2005 (Vol. IX).","","CEU"
"ES","MALADETA",942,42.649,0.6393,"Central Europe","Southern and Eastern Europe",1992,1993,2132,-2164,-32,"3066.0",34,"Eduardo Martínez de Pisón","Ministerio de Medio Ambiente. Planificación Hidrológica y Uso Sostenible del Agua. Plaza de San Juan de la Cruz s/n. 28071 Madrid Spain","WGMS (2008): FoG 2000-2005 (Vol. IX).","","CEU"
"ES","MALADETA",942,42.649,0.6393,"Central Europe","Southern and Eastern Europe",1993,1994,1975,-1624,351,"3028.0",49,"Eduardo Martínez de Pisón","Ministerio de Medio Ambiente. Planificación Hidrológica y Uso Sostenible del Agua. Plaza de San Juan de la Cruz s/n. 28071 Madrid Spain","WGMS (2008): FoG 2000-2005 (Vol. IX).","","CEU"
"ES","MALADETA",942,42.649,0.6393,"Central Europe","Southern and Eastern Europe",1994,1995,1976,-2619,-643,"3075.0",31,"Eduardo Martínez de Pisón","Ministerio de Medio Ambiente. Planificación Hidrológica y Uso Sostenible del Agua. Plaza de San Juan de la Cruz s/n. 28071 Madrid Spain","WGMS (2008): FoG 2000-2005 (Vol. IX).","","CEU"
"ES","MALADETA",942,42.649,0.6393,"Central Europe","Southern and Eastern Europe",1995,1996,2585,-2415,207,"3049.0",41,"Eduardo Martínez de Pisón","Ministerio de Medio Ambiente. Planificación Hidrológica y Uso Sostenible del Agua. Plaza de San Juan de la Cruz s/n. 28071 Madrid Spain","WGMS (2008): FoG 2000-2005 (Vol. IX).","","CEU"
"ES","MALADETA",942,42.649,0.6393,"Central Europe","Southern and Eastern Europe",1996,1997,1865,-1354,512,"3025.0",50,"Eduardo Martínez de Pisón","Ministerio de Medio Ambiente. Planificación Hidrológica y Uso Sostenible del Agua. Plaza de San Juan de la Cruz s/n. 28071 Madrid Spain","WGMS (2008): FoG 2000-2005 (Vol. IX).","","CEU"
"ES","MALADETA",942,42.649,0.6393,"Central Europe","Southern and Eastern Europe",1997,1998,1967,-2922,-955,"3100.0",22,"Eduardo Martínez de Pisón","Ministerio de Medio Ambiente. Planificación Hidrológica y Uso Sostenible del Agua. Plaza de San Juan de la Cruz s/n. 28071 Madrid Spain","WGMS (2008): FoG 2000-2005 (Vol. IX).","","CEU"
"ES","MALADETA",942,42.649,0.6393,"Central Europe","Southern and Eastern Europe",1998,1999,1197,-1961,-764,"3104.0",20,"Eduardo Martínez de Pisón","Ministerio de Medio Ambiente. Planificación Hidrológica y Uso Sostenible del Agua. Plaza de San Juan de la Cruz s/n. 28071 Madrid Spain","WGMS (2008): FoG 2000-2005 (Vol. IX).","","CEU"
"ES","MALADETA",942,42.649,0.6393,"Central Europe","Southern and Eastern Europe",1999,2000,1706,-2606,-900,"3138.0",9,"Eduardo Martínez de Pisón","Ministerio de Medio Ambiente. Planificación Hidrológica y Uso Sostenible del Agua. Plaza de San Juan de la Cruz s/n. 28071 Madrid Spain","WGMS (2008): FoG 2000-2005 (Vol. IX).","","CEU"
"ES","MALADETA",942,42.649,0.6393,"Central Europe","Southern and Eastern Europe",2000,2001,2448,-1945,502,"3025.0",69,"Guillermo Cobos Campos","Ministerio de Medio Ambiente. Planificación Hidrológica y Uso Sostenible del Agua. Plaza de San Juan de la Cruz s/n. 28071 Madrid Spain","WGMS (2008): FoG 2000-2005 (Vol. IX).","","CEU"
"ES","MALADETA",942,42.649,0.6393,"Central Europe","Southern and Eastern Europe",2001,2002,1776,-2587,-811,"3142.0",10,"Guillermo Cobos Campos","Ministerio de Medio Ambiente. Planificación Hidrológica y Uso Sostenible del Agua. Plaza de San Juan de la Cruz s/n. 28071 Madrid Spain","WGMS (2005): GMBB No. 8 (2002-2003). WGMS (2008): FoG 2000-2005 (Vol. IX).","","CEU"
