"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"CH","MURTEL VADRET DAL",4339,46.4079,9.82405,"Central Europe","Alps",2012,2013,827,-830,-3,"3187.0",56,"Mauro Fischer","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","WGMS (2015): GGCB No. 1 (2012-2013).","","CEU"
"CH","MURTEL VADRET DAL",4339,46.4079,9.82405,"Central Europe","Alps",2013,2014,1441,-1013,427,"3162.0",72,"Mauro Fischer","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","WGMS (2017): GGCB No. 2 (2014-2015).","","CEU"
"CH","MURTEL VADRET DAL",4339,46.4079,9.82405,"Central Europe","Alps",2014,2015,1076,-1978,-902,"3222.0",20,"Mauro Fischer, Matthias Huss","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","Fischer, M., Huss, M., Kummert, M., and Hoelzle, M. (2016). The Cryosphere, 10, 1279-1295, doi:10.5194/tc-10-1279-2016","","CEU"
"CH","MURTEL VADRET DAL",4339,46.4079,9.82405,"Central Europe","Alps",2015,2016,796,-1258,-462,"3212.0",31,"Mauro Fischer, Matthias Huss","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","Fischer, M., Huss, M., Kummert, M., and Hoelzle, M. (2016). The Cryosphere, 10, 1279-1295, doi:10.5194/tc-10-1279-2016","","CEU"
"CH","MURTEL VADRET DAL",4339,46.4079,9.82405,"Central Europe","Alps",2016,2017,537,-1945,-1408,"3252.0",5,"Matthias Huss","Geoscience University of Fribourg","Glaciological Reports (1881-2018), http://www.glamos.ch","","CEU"
"CH","MURTEL VADRET DAL",4339,46.4079,9.82405,"Central Europe","Alps",2017,2018,1215,-2448,-1233,"3237.0",12,"Matthias Huss","UFR","Glaciological Reports (1881-2018), http://www.glamos.ch","","CEU"
"CH","MURTEL VADRET DAL",4339,46.4079,9.82405,"Central Europe","Alps",2018,2019,1179,-2478,-1299,"3247.0",8,"Matthias Huss","UFR","Glaciological Reports (1881-2020), http://www.glamos.ch, doi:10.18752/glrep_series","","CEU"
"CH","MURTEL VADRET DAL",4339,46.4079,9.82405,"Central Europe","Alps",2019,2020,933,-1244,-311,"3202.0",43,"Matthias Huss","UFR","Glaciological Reports (1881-2020), http://www.glamos.ch, doi:10.18752/glrep_series","","CEU"
"CH","MURTEL VADRET DAL",4339,46.4079,9.82405,"Central Europe","Alps",2020,2021,1292,-1664,-372,"3217.0",28,"M. Huss","University of Fribourg and GLAMOS","Fischer et al 2016, The Cryosphere","","CEU"
"CH","MURTEL VADRET DAL",4339,46.4079,9.82405,"Central Europe","Alps",2021,2022,648,-3899,-3251,">3297.0",0,"M. Huss","University of Fribourg and GLAMOS","Fischer et al 2016, The Cryosphere","","CEU"
