"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"NO","BLOMSTOELSKARDSBREEN",3339,59.949,6.332,"Scandinavia","Scandinavia South West",2006,2007,4174,-2297,1877,"1230.0",89,"Kjøllmoen B. (NVE)","Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.). 2008: Glaciological investigations in Norway in 2007. NVE Report 3 2008.","","SCA"
"NO","BLOMSTOELSKARDSBREEN",3339,59.949,6.332,"Scandinavia","Scandinavia South West",2007,2008,3439,-2141,1298,"1265.0",85,"Kjøllmoen B. (NVE)","Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.). 2009: Glaciological investigations in Norway in 2008. NVE Report 2 2009.","","SCA"
"NO","BLOMSTOELSKARDSBREEN",3339,59.949,6.332,"Scandinavia","Scandinavia South West",2008,2009,3589,-2521,1068,"1290.0",84,"Kjøllmoen B. (NVE)","Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.). 2010: Glaciological investigations in Norway in 2009. NVE Report 2 2010.","","SCA"
"NO","BLOMSTOELSKARDSBREEN",3339,59.949,6.332,"Scandinavia","Scandinavia South West",2009,2010,1847,-3073,-1225,">1636.0",0,"Kjøllmoen B. (NVE)","Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, 0301 Oslo, Norway.","Kjøllmoen, B. (Ed.). 2011: Glaciological investigations in Norway in 2010. NVE Report 3 2011.","","SCA"
"NO","BLOMSTOELSKARDSBREEN",3339,59.949,6.332,"Scandinavia","Scandinavia South West",2010,2011,2523,-3491,-967,"1600.0",5,"Bjarne Kjøllmoen","Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glaciological investigations in Norway 2011-2015. NVE Rapport 88 2016, 171 pp.","Original","SCA"
"NO","BLOMSTOELSKARDSBREEN",3339,59.949,6.332,"Scandinavia","Scandinavia South West",2011,2012,3502,-1916,1585,"1255.0",86,"Bjarne Kjøllmoen","Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glaciological investigations in Norway 2011-2015. NVE Rapport 88 2016, 171 pp.","Original","SCA"
"NO","BLOMSTOELSKARDSBREEN",3339,59.949,6.332,"Scandinavia","Scandinavia South West",2012,2013,2930,-3165,-234,"1470.0",58,"Bjarne Kjøllmoen","Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glaciological investigations in Norway 2011-2015. NVE Rapport 88 2016, 171 pp.","Original","SCA"
"NO","BLOMSTOELSKARDSBREEN",3339,59.949,6.332,"Scandinavia","Scandinavia South West",2013,2014,3465,-3559,-94,"1470.0",58,"Bjarne Kjøllmoen","Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glaciological investigations in Norway 2011-2015. NVE Rapport 88 2016, 171 pp.","Original","SCA"
"NO","BLOMSTOELSKARDSBREEN",3339,59.949,6.332,"Scandinavia","Scandinavia South West",2014,2015,3412,-1421,1991,"1250.0",86,"Bjarne Kjøllmoen","Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glaciological investigations in Norway 2011-2015. NVE Rapport 88 2016, 171 pp.","","SCA"
"NO","BLOMSTOELSKARDSBREEN",3339,59.949,6.332,"Scandinavia","Scandinavia South West",2015,2016,3432,-2731,701,"1320.0",81,"Bjarne Kjøllmoen","NVE","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and K. Melvold (2017): Glaciological investigations in Norway 2016. NVE Rapport 76 2017, 95 p +app","","SCA"
