"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"NO","STORSTEINSFJELLBREEN",1329,68.22,17.92,"Scandinavia","Scandinavia, North",1963,1964,1818,-1200,618,"1205.0",86,"Glacier group (NVE)","","Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Østrem, G. and O. Liestøl (eds.) (1964) Glasio-hydrologiske undersøkelser i Norge 1964, NVE Meddelelser 14, 1964, 90 p.","","SCA"
"NO","STORSTEINSFJELLBREEN",1329,68.22,17.92,"Scandinavia","Scandinavia, North",1964,1965,1582,-1304,278,"1300.0",69,"Glacier group (NVE)","","Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Pytte, R. og O. Liestøl (1966): Glasio-hydrologiske undersøkelser i Norge 1965. Årsrapport fra Brekontoret.","","SCA"
"NO","STORSTEINSFJELLBREEN",1329,68.22,17.92,"Scandinavia","Scandinavia, North",1965,1966,1017,-1881,-864,"1515.0",16,"Glacier group (NVE)","","Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Pytte, R. (1967): Glasio-hydrologiske undersøkelser i Norge 1966. NVE Rapport 2-1967.","","SCA"
"NO","STORSTEINSFJELLBREEN",1329,68.22,17.92,"Scandinavia","Scandinavia, North",1966,1967,1327,-1709,-382,"1435.0",30,"Glacier group (NVE)","","Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Østrem, G og R. Pytte (1968): Glasiologiske undersøkelser i Norge 1967. NVE Rapport 4-1968.","","SCA"
"NO","STORSTEINSFJELLBREEN",1329,68.22,17.92,"Scandinavia","Scandinavia, North",1967,1968,1438,-993,445,"1255.0",80,"Glacier group (NVE)","","Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Pytte, R. (1969): Glasiologiske undersøkelser i Norge 1968. NVE Rapport 5-1969.","","SCA"
"NO","STORSTEINSFJELLBREEN",1329,68.22,17.92,"Scandinavia","Scandinavia, North",1990,1991,1572,-1651,-79,"1390.0",47,"Bjarne Kjøllmoen (NVE)","","Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Elvehøy, H. og N. Haakensen (1992): Glasiologiske undersøkelser i Norge 1990 og 1991. NVE Publikasjon 31-1992.","","SCA"
"NO","STORSTEINSFJELLBREEN",1329,68.22,17.92,"Scandinavia","Scandinavia, North",1991,1992,2256,-1131,1125,"1230.0",87,"Bjarne Kjøllmoen (NVE)","","Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Haakensen, N. (red.) (1995): Glasiologiske undersøkelser i Norge 1992 og 1993. NVE Publikasjon 8-1995.","","SCA"
"NO","STORSTEINSFJELLBREEN",1329,68.22,17.92,"Scandinavia","Scandinavia, North",1992,1993,2146,-1344,802,"1245.0",84,"Bjarne Kjøllmoen (NVE)","","Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Haakensen, N. (red.) (1995): Glasiologiske undersøkelser i Norge 1992 og 1993. NVE Publikasjon 8-1995.","","SCA"
"NO","STORSTEINSFJELLBREEN",1329,68.22,17.92,"Scandinavia","Scandinavia, North",1993,1994,1128,-1304,-176,"1385.0",49,"Bjarne Kjøllmoen (NVE)","","Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Elvehøy, H. et al. (1997): Glasiologiske undersøkelser i Norge 1994 og 1995. NVE Publikasjon 19-1997.","","SCA"
"NO","STORSTEINSFJELLBREEN",1329,68.22,17.92,"Scandinavia","Scandinavia, North",1994,1995,1763,-1279,484,"1295.0",73,"Bjarne Kjøllmoen (NVE)","","Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017. Elvehøy, H. et al. (1997): Glasiologiske undersøkelser i Norge 1994 og 1995. NVE Publikasjon 19-1997.","","SCA"
