"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"CH","RHONE",473,46.62,8.4,"Central Europe","Alps",1884,1885,612,-1295,-683,"2995.0",41,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","RHONE",473,46.62,8.4,"Central Europe","Alps",1885,1886,1268,-1483,-215,"2855.0",62,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","RHONE",473,46.62,8.4,"Central Europe","Alps",1886,1887,854,-1345,-491,"2855.0",62,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","RHONE",473,46.62,8.4,"Central Europe","Alps",1887,1888,1366,-1590,-224,"2855.0",62,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","RHONE",473,46.62,8.4,"Central Europe","Alps",1888,1889,661,-1215,-554,"2905.0",54,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","RHONE",473,46.62,8.4,"Central Europe","Alps",1889,1890,1058,-1116,-58,"2855.0",62,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","RHONE",473,46.62,8.4,"Central Europe","Alps",1890,1891,999,-946,53,"2855.0",62,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","RHONE",473,46.62,8.4,"Central Europe","Alps",1891,1892,1416,-1964,-548,"2905.0",54,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","RHONE",473,46.62,8.4,"Central Europe","Alps",1892,1893,949,-1566,-617,"2905.0",54,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
"CH","RHONE",473,46.62,8.4,"Central Europe","Alps",1893,1894,739,-1823,-1084,"2955.0",47,"","VAW / ETH Zuerich","Huss et al. 2015, Journal of Glaciology","winter balance = reconstructed","CEU"
