"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1961,1962,1008,-1992,-984,"3272.0",4,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1962,1963,1269,-1449,-180,"2822.0",60,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1963,1964,1666,-2354,-688,"2912.0",44,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1964,1965,846,-401,445,"2662.0",70,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1965,1966,845,-1202,-357,"2807.0",61,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1966,1967,1475,-1446,29,"2757.0",68,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1967,1968,1124,-745,379,"2667.0",74,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1968,1969,1503,-770,733,"2622.0",80,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1969,1970,1471,-2229,-758,"3072.0",23,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1970,1971,1449,-1976,-527,"2892.0",45,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1971,1972,1283,-875,408,"2657.0",74,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1972,1973,771,-1866,-1095,"3127.0",8,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1973,1974,1509,-1687,-178,"2812.0",61,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1974,1975,1565,-1187,378,"2722.0",71,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1975,1976,684,-1705,-1021,"3052.0",25,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1976,1977,1808,-642,1166,"2522.0",94,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1977,1978,2165,-1109,1056,"2617.0",81,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1978,1979,1128,-2013,-885,"3087.0",16,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1979,1980,1449,-879,570,"2662.0",75,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1980,1981,952,-1276,-324,"2917.0",54,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1981,1982,1205,-2509,-1304,"3102.0",10,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1982,1983,1314,-2093,-779,"3052.0",24,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1983,1984,875,-879,-4,"2762.0",61,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1984,1985,1070,-1596,-526,"3067.0",19,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1985,1986,1767,-2714,-947,"3087.0",11,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1986,1987,883,-1616,-733,"3057.0",21,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1987,1988,1244,-2168,-924,"3042.0",25,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1988,1989,1439,-2510,-1071,"3057.0",20,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
"CH","GRIES",359,46.4446,8.3398,"Central Europe","Alps",1989,1990,1167,-3155,-1988,"3326.0",0,"VAW / ETH Z¸rich","VAW / ETH Z¸rich","Huss et. al (2009, Ann. Glaciol.), Glaciological Reports, http://glaciology.ethz.ch/","","CEU"
