"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"NO","REMBESDALSKAAKA",2296,60.539,7.368,"Scandinavia","Scandinavia South West",1962,1963,1155,-2577,-1421,"",NA,"Olav Liestoel (Norwegian Polar Institute)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestøl, O. (1964): Noen resultater av bremålinger i Norge i 1963. Norsk Polarinstitutt Årbok 1963, 185-192.","Original","SCA"
"NO","REMBESDALSKAAKA",2296,60.539,7.368,"Scandinavia","Scandinavia South West",1963,1964,1358,-908,449,"1655.0",80,"Olav Liestoel (NPI)/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC, 10, 535-552, doi:10.5194/tc-10-535-2016, Liestøl, O. (1966): Bremålinger i Norge. Norsk Polarinstitutt Årbok 1964, 155-164.","Homogenized","SCA"
"NO","REMBESDALSKAAKA",2296,60.539,7.368,"Scandinavia","Scandinavia South West",1964,1965,1882,-1371,511,"1644.0",81,"Olav Liestoel (NPI)/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC, 10, 535-552, doi:10.5194/tc-10-535-2016, Liestøl, O. (1966): Bremålinger i Norge i 1965. Norsk Polarinstitutt Årbok 1965, 135-142.","Homogenized","SCA"
"NO","REMBESDALSKAAKA",2296,60.539,7.368,"Scandinavia","Scandinavia South West",1965,1966,1352,-1988,-636,"1780.0",36,"Olav Liestoel (NPI)/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC, 10, 535-552, doi:10.5194/tc-10-535-2016, Liestøl, O. (1968): Bremålinger i Norge i 1966. Norsk Polarinstitutt Årbok 1966, 132-137.","Homogenized","SCA"
"NO","REMBESDALSKAAKA",2296,60.539,7.368,"Scandinavia","Scandinavia South West",1966,1967,2438,-1270,1167,"1569.0",88,"Olav Liestoel (NPI)/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC, 10, 535-552, doi:10.5194/tc-10-535-2016, Liestøl, O. (1969): Bremålinger i Norge i 1967. Norsk Polarinstitutt Årbok 1967, 183-190.","Homogenized","SCA"
"NO","REMBESDALSKAAKA",2296,60.539,7.368,"Scandinavia","Scandinavia South West",1967,1968,2671,-2170,501,"1668.0",79,"Olav Liestoel (NPI)/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC, 10, 535-552, doi:10.5194/tc-10-535-2016, Liestøl, O. (1970): Glas. unders. i 1968. Norsk Polarinstitutt Årbok 1968, 81-91.","Homogenized","SCA"
"NO","REMBESDALSKAAKA",2296,60.539,7.368,"Scandinavia","Scandinavia South West",1968,1969,1064,-2997,-1932,">1860.0",0,"Olav Liestoel (NPI)/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC, 10, 535-552, doi:10.5194/tc-10-535-2016, Liestøl, O. (1970): Glaciological work in 1969. Norsk Polarinstitutt Årbok 1969, 116-128.","Homogenized","SCA"
"NO","REMBESDALSKAAKA",2296,60.539,7.368,"Scandinavia","Scandinavia South West",1969,1970,1281,-1902,-621,"1775.0",38,"Olav Liestoel (NPI)/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC, 10, 535-552, doi:10.5194/tc-10-535-2016, Liestøl, O. (1972): Glaciological work in 1970. Norsk Polarinstitutt Årbok 1970, 240-251.","Homogenized","SCA"
"NO","REMBESDALSKAAKA",2296,60.539,7.368,"Scandinavia","Scandinavia South West",1970,1971,1953,-1269,683,"1579.0",86,"Olav Liestoel (NPI)/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC, 10, 535-552, doi:10.5194/tc-10-535-2016, Liestøl, O. (1973): Glaciological work in 1971. Norsk Polarinstitutt Årbok 1971, 67-68","Homogenized","SCA"
"NO","REMBESDALSKAAKA",2296,60.539,7.368,"Scandinavia","Scandinavia South West",1971,1972,1780,-1827,-47,"1638.0",81,"Olav Liestoel (NPI)/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC, 10, 535-552, doi:10.5194/tc-10-535-2016, Liestøl, O. (1974): Glaciological work in 1972. Norsk Polarinstitutt Årbok 1972, 125-126","Homogenized","SCA"
